gene,out_degree,in_degree,pagerank,hub,two_hop_reach,reach_ratio
WBP1L,0.0,6.0,0.00014471495009768347,-0.0,0,0.0
WBP2,2.0,49.0,7.112813826069727e-05,9.378282137681054e-07,2,0.6666666666666666
WBP4,25.0,27.0,6.657794094367035e-05,5.983300244769192e-05,188,7.230769230769231
WDFY1,28.0,81.0,0.0002568867849255225,2.162320400344408e-05,64,2.206896551724138
WDFY2,0.0,35.0,6.280584065205024e-05,-0.0,0,0.0
WDPCP,1.0,10.0,0.00010750972857137599,5.072966002237475e-07,2,1.0
WDR11,0.0,21.0,0.00011402187926326553,-0.0,0,0.0
WDR13,0.0,38.0,5.789158518430672e-05,-0.0,0,0.0
WDR18,36.0,93.0,0.00010818795458274012,7.784534150265016e-05,729,19.7027027027027
WDR19,2.0,8.0,4.763372593709976e-05,2.5395544521039375e-06,0,0.0
WDR20,0.0,13.0,7.720995594053871e-05,-0.0,0,0.0
WDR24,15.0,18.0,6.247767673370867e-05,3.8360503674532676e-05,393,24.5625
WDR25,0.0,12.0,5.159114086646501e-05,-0.0,0,0.0
WDR26,7.0,93.0,9.501316124660314e-05,2.4076588334910833e-05,67,8.375
WDR27,5.0,10.0,4.8185272861632595e-05,9.52976371457964e-06,25,4.166666666666667
WDR35,0.0,16.0,4.8734718521596826e-05,-0.0,0,0.0
WDR37,1.0,27.0,4.9751800750420254e-05,1.5053053354901428e-06,196,98.0
WDR41,0.0,45.0,0.00011325424907124849,-0.0,0,0.0
WDR44,18.0,25.0,5.121310974014717e-05,5.9142182374338386e-05,206,10.842105263157896
WDR45B,3.0,92.0,0.00015954254814655854,7.848464986875737e-06,1,0.25
WDR47,1.0,17.0,6.303769529836641e-05,3.1760463801605943e-06,5,2.5
WDR48,9.0,59.0,0.00013373665098444565,2.6521939191416945e-05,334,33.4
WDR53,1.0,11.0,0.0002554910381700129,1.7464378578810736e-06,1,0.5
WDR54,66.0,56.0,0.00010768567264461513,0.00012976304582206877,656,9.791044776119403
WDR59,802.0,31.0,0.00011024965716534003,0.002611999460108274,7789,9.699875466998755
WDR5B,1.0,16.0,5.393758440134519e-05,7.856401523369787e-07,1,0.5
WDR6,1.0,30.0,0.00010176884240515298,8.558042481051297e-07,0,0.0
WDR62,2.0,22.0,0.00013780371374181872,1.0135245717220164e-06,1,0.3333333333333333
WDR7,82.0,9.0,4.990251929239103e-05,0.0002820727430326157,2925,35.24096385542169
WDR73,0.0,13.0,4.832348864403414e-05,-0.0,0,0.0
WDR76,1.0,27.0,5.210691835340558e-05,2.032965604619511e-07,2,1.0
WDR77,0.0,92.0,8.192351635801751e-05,-0.0,0,0.0
WDR81,0.0,31.0,5.0952285770005576e-05,-0.0,0,0.0
WDR82,1010.0,39.0,0.00023157685783465029,0.00257714023941339,7627,7.5440158259149355
WDR83,4.0,14.0,0.00031971301105104637,8.05155539765568e-06,235,47.0
WDR83OS,2.0,44.0,0.0002735540384743813,3.836757105772504e-06,5,1.6666666666666667
WDR89,8.0,16.0,4.879963467441051e-05,1.5194469155087745e-05,179,19.88888888888889
WDR90,0.0,9.0,4.870954205585369e-05,-0.0,0,0.0
WDR91,2.0,18.0,0.000455381415228299,7.38796515419707e-06,10,3.3333333333333335
WDSUB1,0.0,22.0,4.8995629097697697e-05,-0.0,0,0.0
WDTC1,0.0,137.0,7.739806288427348e-05,-0.0,0,0.0
WHAMM,1.0,35.0,5.330415083052297e-05,1.50983946418614e-06,2,1.0
WHRN,0.0,55.0,9.624674205563715e-05,-0.0,0,0.0
WIPF1,0.0,83.0,8.373571516089048e-05,-0.0,0,0.0
WIPF2,0.0,33.0,7.204819923837668e-05,-0.0,0,0.0
WIPI1,3.0,73.0,9.680097628914414e-05,2.442517900278099e-06,69,17.25
WIPI2,11.0,29.0,0.00012316071801123836,4.0111215241027586e-05,619,51.583333333333336
WIZ,163.0,19.0,5.3961734710149816e-05,0.00033884202507042323,2862,17.451219512195124
WNK1,53.0,77.0,0.00012840358955740878,0.00016708768826359543,4274,79.14814814814815
WNT10B,0.0,14.0,0.00010077358511534064,-0.0,0,0.0
WRAP53,250.0,23.0,5.320181405962124e-05,0.0005153183095343585,5536,22.05577689243028
WRAP73,0.0,10.0,5.658599810928583e-05,-0.0,0,0.0
WRN,6.0,27.0,6.253183487772644e-05,1.0239485726189286e-05,6,0.8571428571428571
WRNIP1,2.0,18.0,7.300542874696883e-05,3.3245489132455396e-06,197,65.66666666666667
WSB1,1.0,131.0,0.000218923954037906,3.546604301135887e-06,28,14.0
WSB2,2.0,97.0,0.00016106312885522307,5.419668779791048e-06,0,0.0
WTAP,3.0,14.0,5.1876778518423226e-05,6.843326272524732e-06,0,0.0
WWC3,1.0,25.0,0.0002020960403562426,1.1484415073609339e-06,0,0.0
WWOX,1.0,42.0,9.572142948166811e-05,6.633910975372507e-07,0,0.0
WWP1,0.0,23.0,5.0146268715671904e-05,-0.0,0,0.0
WWP2,2.0,21.0,6.0148995085254526e-05,6.922784667863554e-06,2,0.6666666666666666
XAF1,1.0,103.0,0.00011314630291803449,3.279169933868086e-06,10,5.0
XBP1,324.0,107.0,0.00016841442474688646,0.0007407354049165702,5972,18.375384615384615
XCL1,7.0,23.0,0.00022807390355029862,1.0082232874062535e-05,67,8.375
XCL2,2.0,24.0,0.00024143285600207047,2.1854336910040922e-06,48,16.0
XIAP,37.0,14.0,5.3455588765478146e-05,0.00014310166318277554,1523,40.078947368421055
XIRP1,0.0,1.0,4.6781163285700605e-05,-0.0,0,0.0
XKR6,0.0,24.0,5.209857806706749e-05,-0.0,0,0.0
XKR8,2.0,16.0,7.637678014459742e-05,1.6192360011060171e-06,1,0.3333333333333333
XPA,0.0,28.0,9.879361928394139e-05,-0.0,0,0.0
XPNPEP1,2.0,20.0,5.055841006407107e-05,1.729428732846321e-06,2,0.6666666666666666
XPNPEP3,2.0,3.0,4.707190895271591e-05,4.816737186616745e-06,0,0.0
XPO4,1.0,50.0,0.00010712883137687629,1.2593503817628534e-06,2,1.0
XPO5,15.0,92.0,8.277411783862821e-05,2.8541977033545167e-05,60,3.75
XPO6,8.0,30.0,0.000166047733010599,2.890991046202702e-05,129,14.333333333333334
XPO7,1.0,11.0,4.912120895584142e-05,1.5178779401114326e-06,119,59.5
XPOT,20.0,111.0,7.757975758428855e-05,6.174894577563967e-05,470,22.38095238095238
XPR1,61.0,15.0,4.793544847416715e-05,0.0001679878175138089,1170,18.870967741935484
XRCC1,0.0,18.0,9.235795579853247e-05,-0.0,0,0.0
XRCC2,278.0,24.0,8.955879917936282e-05,0.0009478087631100498,4348,15.584229390681003
XRN1,60.0,151.0,9.480624081373323e-05,0.00013845076482965897,571,9.360655737704919
XRN2,0.0,49.0,6.39598697966457e-05,-0.0,0,0.0
XRRA1,39.0,23.0,7.984162973676253e-05,0.00012941149441522183,1420,35.5
XXYLT1,2.0,16.0,0.00013740284505371798,4.457814670314074e-06,3,1.0
XYLB,1.0,14.0,5.790592251196932e-05,7.788714617040379e-07,0,0.0
XYLT1,2.0,24.0,6.742687863794833e-05,7.250025271307312e-06,0,0.0
XYLT2,0.0,74.0,8.484283251235946e-05,-0.0,0,0.0
YAF2,0.0,22.0,5.607629984229436e-05,-0.0,0,0.0
YARS1,13.0,69.0,6.480169941713664e-05,2.9973150882262185e-05,137,9.785714285714286
YARS2,8.0,28.0,9.922179888125662e-05,2.569995562617126e-05,1075,119.44444444444444
YBEY,25.0,11.0,4.882557055244582e-05,6.052169430132938e-05,110,4.230769230769231
YBX1,87.0,114.0,0.0001188539806710884,0.0002936208312997296,3155,35.85227272727273
YBX3,0.0,97.0,0.00013044463054145058,-0.0,0,0.0
YDJC,1.0,20.0,5.848244993530635e-05,2.9182962712117576e-06,0,0.0
YEATS2,465.0,49.0,5.99337359983231e-05,0.0015030191912117014,7011,15.045064377682403
YES1,9.0,37.0,0.0001308277747683289,1.7720976043553082e-05,211,21.1
YIF1A,4.0,43.0,6.039236755070908e-05,3.268756836360583e-06,4,0.8
YIF1B,2.0,39.0,0.00021324760358396635,5.285425418551108e-06,8,2.6666666666666665
YIPF1,23.0,22.0,9.82632805809096e-05,5.662036112630866e-05,1968,82.0
YIPF2,4.0,18.0,5.868865420401583e-05,6.998576684745891e-06,3,0.6
YIPF3,76.0,30.0,7.564419074726562e-05,0.00031958236015694805,4319,56.09090909090909
YIPF4,0.0,54.0,0.00017975198432582316,-0.0,0,0.0
YIPF5,1.0,35.0,5.8523197319496736e-05,6.685460748069635e-07,0,0.0
YIPF6,1.0,37.0,0.00023799552760523477,1.6930689281223535e-07,0,0.0
YJEFN3,0.0,0.0,4.6695034035877875e-05,-0.0,0,0.0
YJU2,4.0,30.0,6.972107772940666e-05,9.33859696397769e-06,4,0.8
YJU2B,12.0,18.0,5.220970170249443e-05,2.1768440899335713e-05,774,59.53846153846154
YME1L1,47.0,17.0,4.955760807397458e-05,0.00010836658221736308,1841,38.354166666666664
YOD1,0.0,12.0,6.177465048938283e-05,-0.0,0,0.0
YPEL1,1.0,35.0,6.958531566183033e-05,6.371339359630918e-08,1,0.5
YPEL2,23.0,45.0,6.478646941342817e-05,3.792494033191692e-05,1006,41.916666666666664
YPEL3,2.0,120.0,8.529216859233865e-05,2.267385219283874e-06,25,8.333333333333334
YPEL5,3.0,139.0,0.0001172069755066143,7.241287385508778e-06,1,0.25
YRDC,1.0,53.0,6.779899645413962e-05,2.3489077040477753e-06,0,0.0
YTHDC2,0.0,28.0,0.00010805442386818763,-0.0,0,0.0
YTHDF1,0.0,12.0,5.590412463920733e-05,-0.0,0,0.0
YTHDF2,1869.0,34.0,5.760913679150296e-05,0.004198571704336827,8842,4.728342245989305
YTHDF3,0.0,23.0,9.332377329280956e-05,-0.0,0,0.0
YWHAB,1.0,30.0,6.62085304888725e-05,4.1310652682650704e-06,2,1.0
YWHAE,0.0,66.0,7.45512471435108e-05,-0.0,0,0.0
YWHAG,0.0,46.0,6.184620769777969e-05,-0.0,0,0.0
YWHAH,0.0,19.0,6.940147229407299e-05,-0.0,0,0.0
YWHAQ,0.0,39.0,7.546522534435647e-05,-0.0,0,0.0
YWHAZ,1.0,49.0,6.73326925766664e-05,1.1167279115863263e-06,0,0.0
YY1,238.0,21.0,5.5918252898218835e-05,0.0004925717016383423,5139,21.502092050209207
YY1AP1,39.0,33.0,6.848649199248205e-05,0.00018291389810899436,3297,82.425
YY2,0.0,0.0,4.6695034035877875e-05,-0.0,0,0.0
ZAP70,1897.0,66.0,8.419032200417982e-05,0.005344017276515471,8993,4.738145416227608
ZBED1,10.0,36.0,6.803740015739725e-05,2.4674344813180346e-05,28,2.5454545454545454
ZBED2,8.0,120.0,0.00014498826257543308,2.4397347705988104e-05,12,1.3333333333333333
ZBED3,340.0,2.0,4.6887863438636785e-05,0.001226861676035477,4862,14.258064516129032
ZBED4,1.0,14.0,5.139987495768007e-05,6.529125681938165e-07,0,0.0
ZBED5,0.0,19.0,5.3053317599431016e-05,-0.0,0,0.0
ZBP1,4.0,30.0,6.862700327069915e-05,7.999980314082312e-06,86,17.2
ZBTB1,99.0,143.0,0.0002413218479986719,0.00022736399457240348,2914,29.14
ZBTB10,0.0,29.0,7.739903181972648e-05,-0.0,0,0.0
ZBTB12,3.0,8.0,4.8384934835300536e-05,4.991113642188129e-06,75,18.75
ZBTB14,102.0,14.0,5.999911549844416e-05,0.0002524179148069148,3575,34.70873786407767
ZBTB16,3.0,7.0,4.757133797967642e-05,6.837297656512558e-06,8,2.0
ZBTB17,0.0,66.0,9.867759203774861e-05,-0.0,0,0.0
ZBTB18,0.0,31.0,7.907742189320358e-05,-0.0,0,0.0
ZBTB2,8.0,21.0,5.2425510979828295e-05,1.176808341079201e-05,116,12.88888888888889
ZBTB21,31.0,54.0,6.310256021354846e-05,5.8163301372643806e-05,2030,63.4375
ZBTB22,1.0,24.0,6.705767216782851e-05,2.6724283303387184e-06,2,1.0
ZBTB24,11.0,3.0,4.7133985420763425e-05,2.5464736137276806e-05,50,4.166666666666667
ZBTB25,11.0,117.0,0.0001120672185442641,2.6829264445820375e-05,115,9.583333333333334
ZBTB26,7.0,20.0,5.174685687748763e-05,8.73946192024796e-06,3,0.375
ZBTB3,0.0,17.0,5.996980644824471e-05,-0.0,0,0.0
ZBTB32,78.0,142.0,0.00014614127955352122,0.0002139690883703398,2877,36.41772151898734
ZBTB33,26.0,19.0,8.098126226920856e-05,6.631012982541834e-05,850,31.48148148148148
ZBTB34,3.0,6.0,4.793818076369243e-05,8.602363496912212e-06,10,2.5
ZBTB37,0.0,25.0,0.00010964510663943327,-0.0,0,0.0
ZBTB38,0.0,45.0,6.343663077581032e-05,-0.0,0,0.0
ZBTB39,40.0,7.0,4.882930230027022e-05,0.00012990737801170233,1474,35.951219512195124
ZBTB40,7.0,2.0,4.883285036701632e-05,6.1177694392495544e-06,58,7.25
ZBTB41,0.0,18.0,4.9908065494442095e-05,-0.0,0,0.0
ZBTB42,0.0,15.0,4.883693450366064e-05,-0.0,0,0.0
ZBTB43,1.0,2.0,4.6884647807912314e-05,4.013095541154503e-07,1,0.5
ZBTB44,72.0,25.0,5.718608867117073e-05,0.00019942226001370847,1590,21.78082191780822
ZBTB45,18.0,11.0,4.8747633663675994e-05,6.19236389686641e-05,1723,90.6842105263158
ZBTB46,3.0,20.0,5.227187956162096e-05,8.509936098069315e-06,54,13.5
ZBTB47,11.0,9.0,4.8729499763561515e-05,2.407230320260553e-05,108,9.0
ZBTB48,20.0,4.0,4.6889872904276955e-05,3.2512861281407396e-05,748,35.61904761904762
ZBTB49,2.0,4.0,4.692153242676353e-05,7.131452045504373e-06,5,1.6666666666666667
ZBTB5,1.0,20.0,5.614257544394869e-05,4.213650128026178e-06,4,2.0
ZBTB6,1.0,13.0,7.651873401606204e-05,1.4516949461468752e-06,8,4.0
ZBTB7A,29.0,60.0,0.00012715384584704838,5.556285592721877e-05,185,6.166666666666667
ZBTB7B,1.0,77.0,0.00018958989371265612,1.3245972070176182e-06,12,6.0
ZBTB8A,0.0,4.0,4.710397989913745e-05,-0.0,0,0.0
ZBTB8OS,0.0,32.0,9.135834216132557e-05,-0.0,0,0.0
ZBTB9,0.0,13.0,4.840294957854263e-05,-0.0,0,0.0
ZC2HC1A,2.0,43.0,8.37152914204968e-05,6.779870234553025e-06,0,0.0
ZC3H10,171.0,13.0,4.868335266374373e-05,0.00040834882513714687,4633,26.936046511627907
ZC3H12A,402.0,49.0,0.00016870974028734942,0.0011380021904118535,5792,14.372208436724566
ZC3H12B,0.0,3.0,4.766877247046261e-05,-0.0,0,0.0
ZC3H12C,2.0,37.0,5.8803789460015677e-05,8.642581499154878e-06,0,0.0
ZC3H12D,1.0,74.0,8.252222893736767e-05,2.493281663507708e-06,13,6.5
ZC3H14,39.0,3.0,4.739037021537476e-05,0.000105897929613702,649,16.225
ZC3H15,10.0,112.0,7.78918171318359e-05,3.396864462099344e-05,161,14.636363636363637
ZC3H3,84.0,26.0,0.00024157754842286982,0.00015978889295232646,2702,31.788235294117648
ZC3H4,32.0,110.0,0.00012099121812517093,7.061398867661693e-05,668,20.242424242424242
ZC3H6,1.0,54.0,8.3279658404906e-05,2.3561769342423247e-06,0,0.0
ZC3H7A,4.0,37.0,6.613780528024862e-05,4.962873452832287e-06,5,1.0
ZC3H7B,0.0,65.0,0.00014148234426831718,-0.0,0,0.0
ZC3HAV1,0.0,112.0,0.0008543149758024399,-0.0,0,0.0
ZC3HAV1L,2.0,63.0,7.404093548833812e-05,1.8906590682664638e-06,4,1.3333333333333333
ZC3HC1,24.0,12.0,4.9776232061456666e-05,5.190514143393423e-05,439,17.56
ZC4H2,0.0,23.0,7.638925416742821e-05,-0.0,0,0.0
ZCCHC10,1.0,7.0,4.890352702819586e-05,3.309116601080194e-06,1,0.5
ZCCHC14,1.0,12.0,4.8899813877456464e-05,2.6713683255969216e-06,0,0.0
ZCCHC17,1.0,5.0,4.7385953934313975e-05,4.0075187180238835e-06,0,0.0
ZCCHC18,19.0,2.0,4.679868941577474e-05,5.645621350090011e-05,408,20.4
ZCCHC2,0.0,34.0,6.605763455208133e-05,-0.0,0,0.0
ZCCHC24,0.0,29.0,5.022340938183354e-05,-0.0,0,0.0
ZCCHC3,5.0,21.0,5.129038071295688e-05,7.077302021265045e-06,19,3.1666666666666665
ZCCHC4,0.0,23.0,6.039052849972001e-05,-0.0,0,0.0
ZCCHC7,0.0,23.0,0.00019795186250878719,-0.0,0,0.0
ZCCHC8,52.0,24.0,5.558244185791128e-05,0.00012664154708142233,590,11.132075471698114
ZCRB1,66.0,41.0,6.115285209915355e-05,0.0001904952240346235,1481,22.104477611940297
ZCWPW1,20.0,9.0,5.3555149763331115e-05,3.1708498781946865e-05,51,2.4285714285714284
ZCWPW2,1.0,5.0,5.8752466191143634e-05,1.149706447399641e-06,0,0.0
ZDBF2,1.0,25.0,7.489317217767818e-05,6.930719055412468e-08,1,0.5
ZDHHC12,1.0,30.0,5.67418845940001e-05,7.257740019429205e-07,22,11.0
ZDHHC13,1.0,32.0,0.00015326643070728217,2.896324018455955e-07,0,0.0
ZDHHC14,1.0,51.0,6.976728009824341e-05,9.888147752497007e-07,0,0.0
ZDHHC16,1.0,47.0,5.800417089557134e-05,6.513096913105341e-06,4,2.0
ZDHHC17,0.0,26.0,5.1032370629123124e-05,-0.0,0,0.0
ZDHHC18,12.0,43.0,0.00012464686195969845,2.3764979977493202e-05,25,1.9230769230769231
ZDHHC2,0.0,38.0,0.00013888628291668255,-0.0,0,0.0
ZDHHC20,2.0,35.0,6.76084839499934e-05,2.613588317032469e-06,8,2.6666666666666665
ZDHHC21,3.0,22.0,6.198131858344993e-05,7.220710612557695e-06,7,1.75
ZDHHC23,0.0,11.0,5.062702341244784e-05,-0.0,0,0.0
ZDHHC24,1.0,5.0,4.7141533045114655e-05,9.209284074992688e-07,0,0.0
ZDHHC3,12.0,40.0,7.871897163217546e-05,2.5531800248093702e-05,47,3.6153846153846154
ZDHHC4,1.0,40.0,6.311206522575964e-05,3.302763804210739e-06,1,0.5
ZDHHC5,0.0,14.0,4.9280784736005136e-05,-0.0,0,0.0
ZDHHC6,1.0,41.0,0.00032291758434730463,1.1130279037730445e-06,1,0.5
ZDHHC7,2.0,8.0,4.687854834150149e-05,5.340996416680417e-06,233,77.66666666666667
ZDHHC8,0.0,25.0,0.0001269563804168093,-0.0,0,0.0
ZDHHC9,0.0,15.0,7.159897456539182e-05,-0.0,0,0.0
ZEB1,251.0,36.0,6.148524875796763e-05,0.0004757993262833425,6232,24.73015873015873
ZEB2,0.0,33.0,5.4922234641186953e-05,-0.0,0,0.0
ZER1,0.0,73.0,0.00012995828441686965,-0.0,0,0.0
ZFAND1,1.0,38.0,5.753593657014381e-05,1.9294518058898842e-06,1,0.5
ZFAND2A,0.0,63.0,0.00010919537197697819,-0.0,0,0.0
ZFAND2B,3.0,38.0,5.790653311693503e-05,8.261495371014739e-06,4,1.0
ZFAND3,3.0,81.0,6.869233481886844e-05,1.0323701838335449e-05,5,1.25
ZFAND4,1.0,12.0,5.0328955414653984e-05,6.396841990375142e-07,1,0.5
ZFAND5,0.0,14.0,5.481951441481353e-05,-0.0,0,0.0
ZFAT,17.0,4.0,4.766560467908873e-05,3.0060821107079e-05,3546,197.0
ZFC3H1,244.0,68.0,7.122032569991171e-05,0.00047819626979876966,3035,12.387755102040817
ZFHX2,1.0,22.0,9.173891358576301e-05,6.532410493295755e-07,0,0.0
ZFHX3,1.0,6.0,6.214876207895814e-05,2.7095558541493573e-06,4,2.0
ZFP1,2.0,27.0,9.467520431228317e-05,4.789634580552526e-06,3,1.0
ZFP14,1.0,15.0,5.122656166276656e-05,1.3858029053616729e-06,335,167.5
ZFP28,1.0,34.0,0.00015163892815633128,1.3680813481550417e-06,2,1.0
ZFP3,0.0,10.0,6.989154571522961e-05,-0.0,0,0.0
ZFP30,0.0,33.0,0.0001007620261347961,-0.0,0,0.0
ZFP36,1.0,63.0,8.663797254363721e-05,1.9327517812082806e-06,0,0.0
ZFP36L1,7.0,53.0,5.346255879988967e-05,1.7465174531259833e-05,85,10.625
ZFP36L2,0.0,145.0,0.00015532542971258474,-0.0,0,0.0
ZFP37,0.0,2.0,4.7251964431867686e-05,-0.0,0,0.0
ZFP41,0.0,10.0,6.138699662689443e-05,-0.0,0,0.0
ZFP57,1.0,29.0,0.000539534144211431,4.527578476806217e-06,0,0.0
ZFP62,3.0,21.0,5.065354804931179e-05,5.819596946892362e-06,8,2.0
ZFP64,16.0,9.0,5.446853368193712e-05,4.476221310520584e-05,165,9.705882352941176
ZFP69,2.0,20.0,8.152173811956504e-05,2.0526615428826e-06,86,28.666666666666668
ZFP69B,2.0,16.0,4.827638780447005e-05,6.30286975407402e-06,9,3.0
ZFP82,8.0,30.0,0.000162900194514845,1.479000750756405e-05,1830,203.33333333333334
ZFP90,2.0,54.0,7.47016138984555e-05,8.573620842921495e-06,2,0.6666666666666666
ZFP91,0.0,41.0,5.5831903642561794e-05,-0.0,0,0.0
ZFP92,1.0,7.0,5.058823966153124e-05,1.1098788142776845e-06,8,4.0
ZFPL1,0.0,3.0,4.8709524694692565e-05,-0.0,0,0.0
ZFR,2.0,33.0,9.242430341173952e-05,7.17574354374264e-06,2,0.6666666666666666
ZFTA,0.0,7.0,4.8099030033602546e-05,-0.0,0,0.0
ZFTRAF1,3.0,7.0,5.079080071070784e-05,2.340157780008535e-06,14,3.5
ZFX,11.0,9.0,5.714493608524564e-05,3.601789299448561e-05,854,71.16666666666667
ZFY,0.0,7.0,7.44031555378117e-05,-0.0,0,0.0
ZFYVE1,3.0,46.0,5.3672919385629826e-05,8.42934201874668e-06,3,0.75
ZFYVE16,4.0,27.0,4.969624959357414e-05,5.718702705953178e-06,11,2.2
ZFYVE21,157.0,28.0,8.874913452399887e-05,0.00047673988731992067,3463,21.917721518987342
ZFYVE26,19.0,8.0,4.729436885415913e-05,5.727013945885451e-05,1718,85.9
ZFYVE27,0.0,14.0,6.968184337816487e-05,-0.0,0,0.0
ZFYVE28,0.0,61.0,7.54205720742e-05,-0.0,0,0.0
ZFYVE9,3.0,8.0,4.837686872809116e-05,7.196065959463462e-06,121,30.25
ZG16B,3.0,13.0,4.8704909115443936e-05,7.889916870405401e-06,371,92.75
ZGLP1,3.0,4.0,8.114506491835343e-05,5.817870781361445e-06,4,1.0
ZGPAT,6.0,7.0,4.732719437194077e-05,9.888342686077863e-06,123,17.571428571428573
ZGRF1,2.0,30.0,6.774679234686294e-05,1.8865401490910303e-06,31,10.333333333333334
ZHX1,2.0,46.0,6.476576625123168e-05,3.3151574539329015e-06,130,43.333333333333336
ZHX2,13.0,50.0,0.00010077718387094392,2.1812393867209962e-05,50,3.5714285714285716
ZHX3,40.0,13.0,0.0001011950818233219,0.00013479200443428094,1633,39.829268292682926
ZIK1,1.0,30.0,9.057209444511874e-05,2.7291947582028147e-06,0,0.0
ZIM3,9.0,97.0,0.00039475267477429477,2.0678229469948096e-05,51,5.1
ZKSCAN1,1.0,33.0,8.625462747481656e-05,1.305878239767714e-06,0,0.0
ZKSCAN3,2.0,11.0,4.813914172605855e-05,2.7119022713193713e-06,2,0.6666666666666666
ZKSCAN4,0.0,9.0,8.958244962543223e-05,-0.0,0,0.0
ZKSCAN5,6.0,5.0,9.36223726483165e-05,1.6835703415535208e-05,6,0.8571428571428571
ZKSCAN7,0.0,15.0,6.79699478024298e-05,-0.0,0,0.0
ZMAT1,127.0,14.0,5.1370018597871294e-05,0.00025618554309179406,2045,15.9765625
ZMAT3,1.0,189.0,0.00024749952401557695,1.0449757488041496e-06,17,8.5
ZMIZ1,5.0,28.0,5.028383534969851e-05,4.364528126820072e-06,26,4.333333333333333
ZMIZ2,0.0,82.0,7.169558240606102e-05,-0.0,0,0.0
ZMPSTE24,1.0,39.0,5.5130476090200164e-05,8.997505461649803e-07,3,1.5
ZMYM1,2.0,30.0,5.036949344038246e-05,2.190578231957759e-06,4,1.3333333333333333
ZMYM2,95.0,82.0,0.00013591953248689754,0.00013855999547636704,2884,30.041666666666668
ZMYM3,11.0,87.0,0.00015864257544917018,2.862362113004645e-05,211,17.583333333333332
ZMYM4,0.0,26.0,0.0001120414975303743,-0.0,0,0.0
ZMYM5,2.0,17.0,8.291489627158132e-05,5.970924974588621e-06,1,0.3333333333333333
ZMYM6,1.0,15.0,5.523851599063387e-05,2.047408013207166e-06,3,1.5
ZMYND11,0.0,32.0,5.3103452535170235e-05,-0.0,0,0.0
ZMYND19,12.0,27.0,5.152790756506117e-05,1.960017628070082e-05,338,26.0
ZMYND8,21.0,40.0,0.0001641709371037509,5.319945721775056e-05,246,11.181818181818182
ZNF10,1.0,11.0,7.511215440403445e-05,2.427416484058712e-07,0,0.0
ZNF100,9.0,9.0,7.225930917263522e-05,1.446381970438143e-05,182,18.2
ZNF101,3.0,49.0,0.00010349911003325622,1.2219808355634201e-05,3,0.75
ZNF106,2.0,10.0,4.8681338862859604e-05,3.7169890522028168e-06,2,0.6666666666666666
ZNF107,2.0,19.0,5.048102684833887e-05,3.034286692749665e-06,100,33.333333333333336
ZNF117,2.0,31.0,7.46815125534353e-05,5.342877812592161e-06,384,128.0
ZNF12,24.0,47.0,0.00019112642812487248,7.026699938514718e-05,2977,119.08
ZNF121,1.0,47.0,0.00016217757151661916,1.2652035808216408e-06,0,0.0
ZNF124,0.0,1.0,4.678244177863494e-05,-0.0,0,0.0
ZNF131,2.0,17.0,5.7009198679440984e-05,2.8575162773425768e-06,0,0.0
ZNF132,3.0,8.0,4.821157592191285e-05,9.900883240903696e-06,116,29.0
ZNF133,0.0,2.0,4.736135005938394e-05,-0.0,0,0.0
ZNF134,0.0,11.0,5.408495987369321e-05,-0.0,0,0.0
ZNF136,0.0,14.0,5.0228849303665035e-05,-0.0,0,0.0
ZNF138,0.0,22.0,5.989848754344994e-05,-0.0,0,0.0
ZNF14,4.0,22.0,6.275796019955963e-05,5.586565526103217e-06,22,4.4
ZNF140,1.0,15.0,7.078014294810634e-05,3.5386479759094604e-07,31,15.5
ZNF141,3.0,19.0,0.00011657073575174396,7.697611376006806e-06,0,0.0
ZNF142,93.0,16.0,4.885665823596609e-05,0.00037015881092312204,3671,39.0531914893617
ZNF146,2.0,53.0,0.00022610461969207945,3.907270359648491e-06,2,0.6666666666666666
ZNF148,265.0,25.0,4.969574501053261e-05,0.0004887452548028552,6743,25.349624060150376
ZNF154,20.0,5.0,4.8751580979652084e-05,4.978310746392294e-05,81,3.857142857142857
ZNF155,0.0,11.0,6.992811935741928e-05,-0.0,0,0.0
ZNF16,7.0,9.0,0.00015931373097078942,1.0784894082607048e-05,1227,153.375
ZNF160,15.0,64.0,0.00019443146702373865,5.7587975917565296e-05,1841,115.0625
ZNF165,0.0,15.0,5.3542836647154514e-05,-0.0,0,0.0
ZNF169,0.0,5.0,4.9947102603071175e-05,-0.0,0,0.0
ZNF17,0.0,2.0,4.680740757792732e-05,-0.0,0,0.0
ZNF174,3.0,6.0,8.096970895479487e-05,5.974971010094094e-06,28,7.0
ZNF175,0.0,45.0,7.170884777561238e-05,-0.0,0,0.0
ZNF177,13.0,9.0,0.00017072111019445708,1.9812003255792286e-05,36,2.5714285714285716
ZNF18,1.0,4.0,4.698373323224591e-05,8.519962633258518e-07,0,0.0
ZNF180,1.0,5.0,4.738943406433854e-05,1.251683021614263e-06,2,1.0
ZNF181,0.0,3.0,4.680626845403257e-05,-0.0,0,0.0
ZNF182,1.0,9.0,7.746517966292037e-05,9.209284074992688e-07,0,0.0
ZNF184,4.0,12.0,4.830670468644203e-05,7.596254764743274e-06,232,46.4
ZNF185,0.0,0.0,4.6695034035877875e-05,-0.0,0,0.0
ZNF189,0.0,15.0,5.0508476769225016e-05,-0.0,0,0.0
